923	3	728	2017-07-17 23:59:07	2017-07-17 23:59:07
223	271	125	2017-06-08 00:01:28	2017-06-08 00:01:28
224	270	125	2017-06-08 00:01:28	2017-06-08 00:01:28
924	245	728	2017-07-17 23:59:07	2017-07-17 23:59:07
925	96	728	2017-07-17 23:59:07	2017-07-17 23:59:07
227	129	127	2017-06-08 07:43:17	2017-06-08 07:43:17
228	272	128	2017-06-08 07:47:49	2017-06-08 07:47:49
926	148	729	2017-07-18 00:01:59	2017-07-18 00:01:59
927	27	729	2017-07-18 00:01:59	2017-07-18 00:01:59
231	275	130	2017-06-08 07:55:13	2017-06-08 07:55:13
823	29	130	2017-06-30 19:59:57	2017-06-30 19:59:57
233	276	130	2017-06-08 07:55:13	2017-06-08 07:55:13
1046	526	965	2017-09-19 14:22:53	2017-09-19 14:22:53
235	111	132	2017-06-08 08:00:50	2017-06-08 08:00:50
928	411	729	2017-07-18 00:01:59	2017-07-18 00:01:59
237	278	132	2017-06-08 08:00:50	2017-06-08 08:00:50
238	3	132	2017-06-08 08:00:50	2017-06-08 08:00:50
239	277	132	2017-06-08 08:00:50	2017-06-08 08:00:50
240	19	132	2017-06-08 08:00:50	2017-06-08 08:00:50
929	362	729	2017-07-18 00:01:59	2017-07-18 00:01:59
930	195	729	2017-07-18 00:01:59	2017-07-18 00:01:59
243	279	134	2017-06-08 08:04:34	2017-06-08 08:04:34
244	280	134	2017-06-08 08:04:34	2017-06-08 08:04:34
931	8	730	2017-07-18 00:08:41	2017-07-18 00:08:41
932	449	732	2017-07-18 00:14:32	2017-07-18 00:14:32
935	11	751	2017-07-22 16:56:57	2017-07-22 16:56:57
248	21	137	2017-06-08 08:10:38	2017-06-08 08:10:38
936	157	752	2017-07-22 16:59:15	2017-07-22 16:59:15
937	454	754	2017-07-22 17:03:04	2017-07-22 17:03:04
938	179	755	2017-07-22 17:05:04	2017-07-22 17:05:04
252	282	140	2017-06-08 08:16:11	2017-06-08 08:16:11
253	52	141	2017-06-08 08:18:46	2017-06-08 08:18:46
254	230	141	2017-06-08 08:18:46	2017-06-08 08:18:46
939	1	756	2017-07-24 22:55:37	2017-07-24 22:55:37
940	50	757	2017-07-26 09:36:51	2017-07-26 09:36:51
941	230	758	2017-07-26 09:52:39	2017-07-26 09:52:39
822	3	143	2017-06-30 19:37:21	2017-06-30 19:37:21
259	245	143	2017-06-08 08:21:06	2017-06-08 08:21:06
942	263	758	2017-07-26 09:52:39	2017-07-26 09:52:39
261	44	145	2017-06-08 08:22:45	2017-06-08 08:22:45
943	3	758	2017-07-26 09:52:39	2017-07-26 09:52:39
817	3	146	2017-06-30 19:30:55	2017-06-30 19:30:55
816	18	146	2017-06-30 19:30:55	2017-06-30 19:30:55
265	40	147	2017-06-08 08:34:05	2017-06-08 08:34:05
818	362	146	2017-06-30 19:30:55	2017-06-30 19:30:55
267	233	148	2017-06-08 08:40:06	2017-06-08 08:40:06
819	195	146	2017-06-30 19:30:55	2017-06-30 19:30:55
820	96	146	2017-06-30 19:30:55	2017-06-30 19:30:55
271	17	150	2017-06-08 08:47:34	2017-06-08 08:47:34
272	111	151	2017-06-08 08:52:24	2017-06-08 08:52:24
821	47	146	2017-06-30 19:30:55	2017-06-30 19:30:55
274	3	151	2017-06-08 08:52:24	2017-06-08 08:52:24
275	285	152	2017-06-08 08:54:10	2017-06-08 08:54:10
944	19	758	2017-07-26 09:52:39	2017-07-26 09:52:39
945	29	759	2017-07-26 10:12:10	2017-07-26 10:12:10
946	459	760	2017-07-26 10:28:33	2017-07-26 10:28:33
279	1	154	2017-06-08 09:02:06	2017-06-08 09:02:06
280	52	155	2017-06-08 09:05:02	2017-06-08 09:05:02
948	350	763	2017-07-27 09:35:14	2017-07-27 09:35:14
282	46	156	2017-06-08 09:10:07	2017-06-08 09:10:07
283	235	156	2017-06-08 09:10:07	2017-06-08 09:10:07
949	461	764	2017-07-27 19:31:22	2017-07-27 19:31:22
950	462	764	2017-07-27 19:31:22	2017-07-27 19:31:22
286	8	158	2017-06-08 09:16:54	2017-06-08 09:16:54
951	29	765	2017-07-27 19:50:56	2017-07-27 19:50:56
952	467	769	2017-08-01 17:45:41	2017-08-01 17:45:41
289	261	160	2017-06-08 09:34:29	2017-06-08 09:34:29
953	476	775	2017-08-01 18:06:21	2017-08-01 18:06:21
954	479	780	2017-08-01 18:32:14	2017-08-01 18:32:14
955	140	784	2017-08-06 20:42:37	2017-08-06 20:42:37
293	3	163	2017-06-08 09:57:57	2017-06-08 09:57:57
956	45	784	2017-08-06 20:42:37	2017-08-06 20:42:37
295	287	164	2017-06-08 10:01:14	2017-06-08 10:01:14
957	44	785	2017-08-06 23:08:43	2017-08-06 23:08:43
297	146	164	2017-06-08 10:01:14	2017-06-08 10:01:14
958	484	788	2017-08-08 14:00:52	2017-08-08 14:00:52
299	264	166	2017-06-08 10:04:37	2017-06-08 10:04:37
960	485	790	2017-08-08 14:25:26	2017-08-08 14:25:26
961	486	793	2017-08-08 14:33:34	2017-08-08 14:33:34
302	289	167	2017-06-08 10:09:45	2017-06-08 10:09:45
303	288	167	2017-06-08 10:09:45	2017-06-08 10:09:45
962	487	795	2017-08-08 14:38:59	2017-08-08 14:38:59
305	290	168	2017-06-08 10:11:53	2017-06-08 10:11:53
306	3	169	2017-06-08 10:27:39	2017-06-08 10:27:39
963	491	801	2017-08-08 15:12:31	2017-08-08 15:12:31
308	10	170	2017-06-08 10:29:15	2017-06-08 10:29:15
964	492	804	2017-08-08 15:24:51	2017-08-08 15:24:51
965	494	805	2017-08-11 13:15:16	2017-08-11 13:15:16
828	294	482	2017-07-02 20:35:01	2017-07-02 20:35:01
538	49	306	2017-06-20 17:27:21	2017-06-20 17:27:21
968	495	807	2017-08-12 18:57:59	2017-08-12 18:57:59
314	292	174	2017-06-08 11:18:33	2017-06-08 11:18:33
969	13	808	2017-08-12 19:10:04	2017-08-12 19:10:04
970	1	811	2017-08-12 19:45:00	2017-08-12 19:45:00
317	222	175	2017-06-08 11:50:52	2017-06-08 11:50:52
815	52	175	2017-06-30 18:52:27	2017-06-30 18:52:27
319	294	176	2017-06-08 11:58:49	2017-06-08 11:58:49
320	27	176	2017-06-08 11:58:49	2017-06-08 11:58:49
321	263	176	2017-06-08 11:58:49	2017-06-08 11:58:49
971	498	812	2017-08-12 19:59:50	2017-08-12 19:59:50
323	179	177	2017-06-08 12:12:34	2017-06-08 12:12:34
972	114	812	2017-08-12 19:59:50	2017-08-12 19:59:50
973	499	813	2017-08-12 20:02:40	2017-08-12 20:02:40
326	1	178	2017-06-08 12:33:12	2017-06-08 12:33:12
813	8	478	2017-06-30 18:49:56	2017-06-30 18:49:56
328	3	179	2017-06-08 12:39:06	2017-06-08 12:39:06
329	15	179	2017-06-08 12:39:06	2017-06-08 12:39:06
330	1	179	2017-06-08 12:39:06	2017-06-08 12:39:06
814	47	478	2017-06-30 18:49:56	2017-06-30 18:49:56
974	2	814	2017-08-12 20:12:10	2017-08-12 20:12:10
333	1	181	2017-06-08 12:59:39	2017-06-08 12:59:39
334	2	181	2017-06-08 12:59:39	2017-06-08 12:59:39
975	156	818	2017-08-12 21:46:14	2017-08-12 21:46:14
976	39	822	2017-08-13 07:22:10	2017-08-13 07:22:10
337	8	183	2017-06-08 13:19:03	2017-06-08 13:19:03
977	36	822	2017-08-13 07:22:10	2017-08-13 07:22:10
340	52	186	2017-06-08 13:42:40	2017-06-08 13:42:40
978	15	823	2017-08-13 07:24:20	2017-08-13 07:24:20
342	149	187	2017-06-08 13:42:49	2017-06-08 13:42:49
979	9	824	2017-08-13 07:27:23	2017-08-13 07:27:23
980	160	826	2017-08-14 12:17:58	2017-08-14 12:17:58
981	161	826	2017-08-14 12:17:58	2017-08-14 12:17:58
346	15	189	2017-06-08 14:19:00	2017-06-08 14:19:00
347	276	190	2017-06-08 17:48:36	2017-06-08 17:48:36
982	334	829	2017-08-14 12:24:23	2017-08-14 12:24:23
812	64	477	2017-06-30 18:37:33	2017-06-30 18:37:33
983	45	830	2017-08-14 12:26:14	2017-08-14 12:26:14
351	19	192	2017-06-08 18:11:16	2017-06-08 18:11:16
352	95	193	2017-06-08 18:20:41	2017-06-08 18:20:41
353	135	193	2017-06-08 18:20:41	2017-06-08 18:20:41
354	3	193	2017-06-08 18:20:41	2017-06-08 18:20:41
355	22	193	2017-06-08 18:20:41	2017-06-08 18:20:41
984	119	831	2017-08-14 12:28:05	2017-08-14 12:28:05
357	96	193	2017-06-08 18:20:41	2017-06-08 18:20:41
358	19	193	2017-06-08 18:20:41	2017-06-08 18:20:41
985	179	834	2017-08-14 12:35:21	2017-08-14 12:35:21
986	1	838	2017-08-14 12:46:03	2017-08-14 12:46:03
987	156	839	2017-08-14 12:51:14	2017-08-14 12:51:14
362	3	196	2017-06-08 18:32:13	2017-06-08 18:32:13
811	319	476	2017-06-30 18:32:14	2017-06-30 18:32:14
988	6	842	2017-08-14 12:56:36	2017-08-14 12:56:36
989	3	848	2017-08-14 13:05:35	2017-08-14 13:05:35
366	1	199	2017-06-09 10:34:23	2017-06-09 10:34:23
367	160	200	2017-06-09 10:39:41	2017-06-09 10:39:41
990	3	849	2017-08-14 13:06:48	2017-08-14 13:06:48
369	1	200	2017-06-09 10:39:41	2017-06-09 10:39:41
991	1	853	2017-08-14 13:14:53	2017-08-14 13:14:53
371	1	201	2017-06-09 10:45:09	2017-06-09 10:45:09
372	146	202	2017-06-09 10:49:48	2017-06-09 10:49:48
992	40	861	2017-08-23 08:46:37	2017-08-23 08:46:37
374	1	203	2017-06-09 10:52:43	2017-06-09 10:52:43
993	293	863	2017-08-23 09:03:45	2017-08-23 09:03:45
994	19	863	2017-08-23 09:03:45	2017-08-23 09:03:45
377	1	204	2017-06-09 10:58:20	2017-06-09 10:58:20
378	1	205	2017-06-09 11:03:06	2017-06-09 11:03:06
810	6	474	2017-06-30 18:21:10	2017-06-30 18:21:10
380	300	206	2017-06-09 11:05:52	2017-06-09 11:05:52
995	70	889	2017-09-17 10:23:42	2017-09-17 10:23:42
382	68	207	2017-06-09 11:10:40	2017-06-09 11:10:40
996	9	890	2017-09-17 10:25:45	2017-09-17 10:25:45
997	124	891	2017-09-17 10:26:37	2017-09-17 10:26:37
385	2	208	2017-06-09 11:12:48	2017-06-09 11:12:48
809	29	473	2017-06-30 17:56:14	2017-06-30 17:56:14
387	230	210	2017-06-09 11:28:35	2017-06-09 11:28:35
388	14	210	2017-06-09 11:28:35	2017-06-09 11:28:35
389	293	210	2017-06-09 11:28:35	2017-06-09 11:28:35
390	231	210	2017-06-09 11:28:35	2017-06-09 11:28:35
391	263	210	2017-06-09 11:28:35	2017-06-09 11:28:35
392	189	210	2017-06-09 11:28:35	2017-06-09 11:28:35
393	13	210	2017-06-09 11:28:35	2017-06-09 11:28:35
998	509	893	2017-09-17 10:30:44	2017-09-17 10:30:44
999	10	894	2017-09-17 10:31:41	2017-09-17 10:31:41
396	9	213	2017-06-09 14:17:59	2017-06-09 14:17:59
1000	446	895	2017-09-17 22:20:38	2017-09-17 22:20:38
398	302	214	2017-06-09 15:03:23	2017-06-09 15:03:23
1001	512	896	2017-09-17 22:26:25	2017-09-17 22:26:25
1002	318	896	2017-09-17 22:26:25	2017-09-17 22:26:25
1003	309	896	2017-09-17 22:26:25	2017-09-17 22:26:25
1004	15	897	2017-09-17 22:34:47	2017-09-17 22:34:47
1005	29	898	2017-09-17 22:47:00	2017-09-17 22:47:00
1006	6	899	2017-09-17 22:49:05	2017-09-17 22:49:05
405	18	219	2017-06-09 16:00:39	2017-06-09 16:00:39
406	3	219	2017-06-09 16:00:39	2017-06-09 16:00:39
407	22	219	2017-06-09 16:00:39	2017-06-09 16:00:39
408	47	219	2017-06-09 16:00:39	2017-06-09 16:00:39
410	15	220	2017-06-09 16:11:26	2017-06-09 16:11:26
1007	15	900	2017-09-17 22:52:05	2017-09-17 22:52:05
1008	120	901	2017-09-18 12:36:35	2017-09-18 12:36:35
1009	1	901	2017-09-18 12:36:35	2017-09-18 12:36:35
414	13	223	2017-06-09 17:50:20	2017-06-09 17:50:20
1010	121	908	2017-09-18 12:47:25	2017-09-18 12:47:25
1011	293	908	2017-09-18 12:47:25	2017-09-18 12:47:25
417	232	226	2017-06-09 21:03:09	2017-06-09 21:03:09
1012	29	908	2017-09-18 12:47:25	2017-09-18 12:47:25
1013	7	908	2017-09-18 12:47:25	2017-09-18 12:47:25
1014	34	908	2017-09-18 12:47:25	2017-09-18 12:47:25
421	119	228	2017-06-09 21:15:24	2017-06-09 21:15:24
1015	14	909	2017-09-18 12:48:10	2017-09-18 12:48:10
423	147	229	2017-06-09 21:17:29	2017-06-09 21:17:29
808	362	230	2017-06-30 16:02:36	2017-06-30 16:02:36
1016	195	910	2017-09-18 12:50:19	2017-09-18 12:50:19
833	225	484	2017-07-02 20:43:03	2017-07-02 20:43:03
1017	21	911	2017-09-18 12:51:39	2017-09-18 12:51:39
1018	146	913	2017-09-18 12:53:21	2017-09-18 12:53:21
429	2	233	2017-06-09 21:34:32	2017-06-09 21:34:32
1019	133	914	2017-09-18 13:12:27	2017-09-18 13:12:27
431	119	234	2017-06-09 21:38:31	2017-06-09 21:38:31
1020	34	916	2017-09-18 13:30:11	2017-09-18 13:30:11
433	8	236	2017-06-09 22:00:44	2017-06-09 22:00:44
793	47	463	2017-06-29 22:13:53	2017-06-29 22:13:53
1021	1	917	2017-09-18 13:31:10	2017-09-18 13:31:10
436	47	237	2017-06-09 22:08:11	2017-06-09 22:08:11
1022	517	920	2017-09-18 13:38:48	2017-09-18 13:38:48
1023	62	924	2017-09-18 15:07:02	2017-09-18 15:07:02
1024	104	926	2017-09-18 15:11:00	2017-09-18 15:11:00
1025	293	930	2017-09-18 15:18:24	2017-09-18 15:18:24
1026	27	930	2017-09-18 15:18:24	2017-09-18 15:18:24
442	38	243	2017-06-10 09:32:12	2017-06-10 09:32:12
1027	1	930	2017-09-18 15:18:24	2017-09-18 15:18:24
1028	49	931	2017-09-18 15:23:13	2017-09-18 15:23:13
445	195	245	2017-06-10 22:29:06	2017-06-10 22:29:06
1029	1	933	2017-09-18 15:36:32	2017-09-18 15:36:32
1030	14	935	2017-09-18 15:40:43	2017-09-18 15:40:43
1031	522	940	2017-09-18 15:51:28	2017-09-18 15:51:28
1032	133	946	2017-09-18 16:22:06	2017-09-18 16:22:06
1033	16	946	2017-09-18 16:22:06	2017-09-18 16:22:06
1034	1	946	2017-09-18 16:22:06	2017-09-18 16:22:06
1035	245	948	2017-09-18 16:29:38	2017-09-18 16:29:38
453	309	251	2017-06-11 15:47:10	2017-06-11 15:47:10
454	119	251	2017-06-11 15:47:10	2017-06-11 15:47:10
1036	11	950	2017-09-18 16:32:24	2017-09-18 16:32:24
1037	293	953	2017-09-18 16:49:57	2017-09-18 16:49:57
457	311	254	2017-06-12 11:43:19	2017-06-12 11:43:19
1038	7	953	2017-09-18 16:49:57	2017-09-18 16:49:57
1039	14	955	2017-09-18 16:55:24	2017-09-18 16:55:24
1040	1	956	2017-09-18 17:01:32	2017-09-18 17:01:32
461	180	257	2017-06-12 13:18:55	2017-06-12 13:18:55
462	34	257	2017-06-12 13:18:55	2017-06-12 13:18:55
1041	1	957	2017-09-18 17:02:55	2017-09-18 17:02:55
464	254	259	2017-06-12 14:18:55	2017-06-12 14:18:55
805	389	259	2017-06-30 15:31:57	2017-06-30 15:31:57
806	388	259	2017-06-30 15:31:57	2017-06-30 15:31:57
804	387	262	2017-06-30 15:24:26	2017-06-30 15:24:26
807	390	259	2017-06-30 15:32:22	2017-06-30 15:32:22
1042	293	959	2017-09-19 13:54:54	2017-09-19 13:54:54
470	49	266	2017-06-12 20:25:25	2017-06-12 20:25:25
1043	7	959	2017-09-19 13:54:54	2017-09-19 13:54:54
1044	50	960	2017-09-19 13:58:32	2017-09-19 13:58:32
1045	116	963	2017-09-19 14:19:49	2017-09-19 14:19:49
855	35	524	2017-07-05 20:10:25	2017-07-05 20:10:25
475	314	269	2017-06-13 14:12:55	2017-06-13 14:12:55
779	380	455	2017-06-29 13:19:03	2017-06-29 13:19:03
478	303	271	2017-06-14 03:52:39	2017-06-14 03:52:39
832	231	483	2017-07-02 20:37:44	2017-07-02 20:37:44
480	15	272	2017-06-14 04:44:48	2017-06-14 04:44:48
481	120	273	2017-06-15 11:06:06	2017-06-15 11:06:06
